"datefile","fqdn","ip","asn","ip_prefix","owner","cc"
"2023-01-12.csv","suivi-acheminement-france.fr","","","","",""
"2023-01-12.csv","suivi-livraison-chronopost.fr","179.43.175.217","51852","179.43.128.0/18","PLI-AS, PA","PA"
"2023-01-12.csv","suivi-transferts.fr","145.14.156.28","47583","145.14.156.0/22","AS-HOSTINGER, CY","NL"
"2023-01-12.csv","timberlande.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-12.csv","vignette-certificat-critair.fr","62.4.16.61","12876","62.4.0.0/19","Online SAS, FR","FR"
"2023-01-12.csv","wikipeida.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-12.csv","xn--pass-socit-gnrale-jtbbcb.fr","","","","",""
"2023-01-13.csv","agephip.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","aircorsair.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","airdrance.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","allianze.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","ameli-acces.fr","135.125.34.215","16276","135.125.0.0/17","OVH, FR","FR"
"2023-01-13.csv","amonea.fr","185.53.178.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","archivesparis.fr","185.53.178.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","atlasforman.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","auchanphoto.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","avendreoualouer.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","balambra.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","balsamick.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","bazoucam.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","beautyfullbox.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","belhambra.fr","185.53.178.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","bellvilla.fr","185.53.177.70","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","biboushop.fr","185.53.178.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","bicodepot.fr","185.53.178.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","bnp-secure.fr","","","","",""
"2023-01-13.csv","bnpsecure.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"2023-01-13.csv","bodysculpt.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","bouanger.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","bougyes.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","bouigues.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","bouiguetelecom.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","boulager.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","boutguestelecom.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","boygue.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","boyugues.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","br27me-banquepopulaire.fr","","","","",""
"2023-01-13.csv","brocant.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","bruxellesairlines.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","buterfly.fr","185.53.178.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","butfootball.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","buygue.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","cadoc.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","caels.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","caisseepargen.fr","185.53.178.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","camorbihan.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","camped.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","canv.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","caprifrance.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","carrol.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","cartemagique.fr","185.53.178.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","castaurama.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","casudmed.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","catherinecreationcouture.fr","52.50.167.226","16509","52.48.0.0/14","AMAZON-02, US","US"
"2023-01-13.csv","cediscount.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","centerpark.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","centralpneu.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","centreinffo.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","ceteleme.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","cgis.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","chalenges.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","charoulette.fr","185.53.177.72","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","chatroulet.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","chaussurebrooks.fr","104.160.23.150","46805","104.160.23.0/24","AS-46805, US","US"
"2023-01-13.csv","chrono-client.fr","","","","",""
"2023-01-13.csv","chrono-postinfos.fr","240.0.0.1","NA","NA","NA",""
"2023-01-13.csv","chrono-reprise-livraison.fr","91.208.206.217","200019","91.208.206.0/24","ALEXHOST, MD","MD"
"2023-01-13.csv","chronopos-t.fr","240.0.0.1","NA","NA","NA",""
"2023-01-13.csv","chronopost-clients-suivi.fr","","","","",""
"2023-01-13.csv","chronopost-retardcolis.fr","179.43.182.120","51852","179.43.128.0/18","PLI-AS, PA","PA"
"2023-01-13.csv","chronopost-service-livraison.fr","20.90.114.62","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-01-13.csv","cidscount.fr","185.53.178.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","cifinoga.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","cirquedenoel.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","clesvacances.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","clientchronopost-suivi.fr","82.165.100.218","8560","82.165.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"2023-01-13.csv","cnforama.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","cofinaga.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","colispays.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","compte-restreint.fr","62.4.29.93","12876","62.4.0.0/19","Online SAS, FR","FR"
"2023-01-13.csv","condorde.fr","185.53.178.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","confidis.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","confinoga.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","corsicaferry.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","costorama.fr","185.53.177.71","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","coulidor.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","couvoiturage.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","credit-agricole-ca.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-01-13.csv","crousmontpellier.fr","185.53.178.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","darmart.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","decolico.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","dennerle.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","directferry.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","disneydreamlightvalley-fr.fr","216.239.36.21","15169","216.239.36.0/24","GOOGLE, US","US"
"2023-01-13.csv","diuke.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","doctimo.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","doctossimo.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","doctssimo.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","donline.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-13.csv","dulcolax.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","dura-store.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-01-13.csv","eauveolia.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","ecowat.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","eondershare.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-13.csv","eqidia.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","equdia.fr","185.53.178.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","equpe.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","etame.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","fanac.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","fbac.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","fdesj.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","fdjloto.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","ffhb.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","ffrandonne.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","finnaco.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-13.csv","footballe.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","foreveliving.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","fotuneo.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","fourtouici.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","fr-netflix-paiement.fr","103.155.93.147","45839","103.155.93.0/24","SHINJIRU-MY-AS-AP Shinjiru Technology Sdn Bhd, MY","MY"
"2023-01-13.csv","fragonnard.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","francfinance.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","francfootball.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","francprix.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","franefootball.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-13.csv","freefullpdf.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-13.csv","fremobile.fr","185.53.178.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","gamestwist.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","gamesworkshop.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","garminconnect.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","gcdsfrance.fr","196.196.38.234","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"2023-01-13.csv","geportail.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","giffy.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","goportail.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","gotinder.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-13.csv","greffedutribunal.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","grofilex.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","grosfilex.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","gtapro.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","hamsterx.fr","185.53.177.12","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","happyneurone.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","hellines.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","hobbie.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","hokachaussurefrance.fr","196.240.121.116","41564","196.240.121.0/24","AS41564, GB","SC"
"2023-01-13.csv","homaire.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","homesalon.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","hotvideos.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","husquevarna.fr","185.53.177.70","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","iberation.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","incident-chrono.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"2023-01-13.csv","inersport.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","infoscolis-probleme.fr","240.0.0.1","NA","NA","NA",""
"2023-01-13.csv","inssee.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","instructions-chronopost.fr","","","","",""
"2023-01-13.csv","interencher.fr","185.53.178.70","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","intermarch.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","intersort.fr","185.53.178.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","isotomer.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","jeujeujeux.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","karsher.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","keboncoin.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","kiabie.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","kichenaid.fr","185.53.178.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","kingjouets.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","lacantrale.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","lacentrele.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","lafarfouille.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","lamaisonducanevas.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","lardeoute.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","lareddoute.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","larusse.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-13.csv","lasace.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","latrocante.fr","185.53.178.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","laurentmariotte.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","lavoiedunord.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","lebancoin.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","leboicoin.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","leboncoiin.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","lederprice.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","legigaro.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","lejardindeau.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-13.csv","lemeonde.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","leteegramme.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-13.csv","leveinard.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","lexinexis.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","linsvoges.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","linsvosges.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","livraison-suivi.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"2023-01-13.csv","lollipos.fr","185.53.178.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","maafsante.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","manpawer.fr","185.53.177.74","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","marianaud.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","mariaunnaud.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","marionneau.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","marmithon.fr","185.53.178.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","matcheendirect.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","mathsenpoche.fr","185.53.178.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","mete-france.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-01-13.csv","meteciel.fr","185.53.178.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","mgfi.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","midgardshop.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-01-13.csv","monpower.fr","185.53.177.50","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"2023-01-13.csv","mora-shop.fr","109.234.164.174","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"2023-01-13.csv","mteofrance.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
